svc_cpu_use,svc_cpu_thr,svc_net_use,svc_disk_use,system_cpu_use,system_cpu_sat,system_net_use,svc_req_size,svc_resp_size,svc_pods,svc_req_rate,ltcy
0.5059599072901024,0.09693963633383128,1.1021526248888271,0.07831155871262066,1.2257122080619958,0.6635381973516057,0.3791020068731433,0.1841406034931243,0.8271417613119733,-0.3678667832019933,0.6329081982432633,0.6557438524302001
0.6026892521590481,-1.892920876463095,0.2585439823346013,1.0927943045168214,1.2965130207103186,0.8419425352036402,0.3791020068731433,-0.37973008312326517,-1.2209690445367027,0.30267520136872844,0.4719167293755057,0.8831760866327847
0.6503460296308649,0.27267895425573624,-1.7081567511242541,1.0582094433179305,1.3324122750848368,0.870364176533268,0.5043201978901448,-0.2935645450400625,0.8411521413056584,0.9732171859394502,0.4719167293755057,0.9110433579144299
1.1686614752620812,0.41088904296995477,0.7420200672990404,0.020267563284228653,1.2965130207103186,0.9476031307139965,0.6295383889071463,0.3376629485925207,-1.3120069186640628,0.30267520136872844,0.44453722786738364,0.8774964387392122
0.4445039544449182,-1.4092388058173735,1.1422885164825538,-0.21446469498072976,1.1677178899051286,0.9489613902464507,0.6295383889071463,0.7441270058387384,-1.1953578574253525,0.9732171859394502,0.41715772635926157,0.848528137423857
0.4691812512336564,0.004352529360179802,0.6291849664471657,0.8444692546283904,1.088043665453505,0.9816734661572538,0.47272549821494897,0.7751261608893136,-1.1937873390228344,0.9732171859394502,0.3897782248511395,1.019803902718557
-0.7929142379194483,-0.059364873720843946,-0.6119554693638691,-0.7805108375688198,1.088043665453505,1.276263461453502,0.3830878512797177,0.8042465555583144,0.8238083937608757,0.9732171859394502,0.5478492135580303,0.8831760866327847
-0.6294357195551404,-0.09186956313783869,-0.5725691846604003,-0.4422517008324435,1.1562278969057882,1.1125241123340481,0.4137557639451255,0.7996102976404358,0.8677576134488184,0.30267520136872844,0.5865455756895105,0.7
0.7443105969957544,-0.02729654823538807,1.0082872991026206,0.11993637856968674,1.1677178899051286,1.0918264484111682,0.4390966796891385,0.31749503102705384,-1.2001711851934047,-0.3678667832019933,0.625241937820989,0.6708203932499369
0.7209841244454778,0.21538775525805265,0.10863276368390365,1.0680847002263159,1.2140405105866103,0.8235316853560658,0.5252820420937357,0.30593998956320495,-1.1982346397112489,-0.3678667832019933,0.6044335166748162,0.7874007874011811
0.1376996469898426,0.21538775525805265,-1.3787156606788584,1.158741518670785,1.2140405105866103,0.8235316853560658,0.48537265752567604,0.7117084124990439,0.8576693135310013,0.9732171859394502,0.5836250955286436,0.7071067811865476
0.45685858562491477,0.30087688020880804,0.5788343935626724,0.6754279322852197,1.1966013650028902,0.8076836586027438,0.48676868700714165,0.195393603512872,-1.1993352505084178,0.9732171859394502,0.5628166743824707,0.6782329983125268
0.5907025847823786,0.09693963633383128,0.8089397242401044,-0.7051264623531632,1.1792440718256114,1.1752721537949862,0.48676868700714165,-0.3022971422322172,0.7789879942095789,0.9732171859394502,0.5748636550460444,0.9486832980505138
-0.037684310679891496,0.6190995586439199,1.329351226505717,-0.8167020306956049,1.2609470213118794,0.639922439349346,0.44434259782958496,0.6951751646430362,-1.352591319959926,0.9732171859394502,0.46206010883258175,0.9055385138137416
-0.05147484560235434,0.516822399090907,1.1044975788292637,-0.13766421061967143,1.3204087006588325,0.37489513348906467,0.41992835940511697,1.1799078629417021,-1.2214446858074322,0.9732171859394502,0.5847202755889683,0.812403840463596
-0.037684310679891496,0.41088904296995477,1.0983859969688694,0.6879982404795774,1.3324122750848368,0.21371572439065967,0.48060315595258624,0.7338622916840168,0.8452333305958268,0.9732171859394502,0.5628166743824707,1.2124355652982142
1.2854923989919822,-1.6628553365244256,0.6964419593357837,-0.04585252193488376,1.3364217425056677,0.08444175630926777,0.6244457894181119,0.5380541444104211,-1.219522474488727,-0.3678667832019933,0.533246812753699,0.916515138991168
0.9830307658469362,-1.4092388058173735,0.7690766756757944,0.6667757920218061,1.3404353526511654,-0.039708654830754815,0.5965988302484628,1.1563830598964548,0.7431001394089517,0.30267520136872844,0.447822768048358,0.7416198487095663
0.6026892521590481,0.1568369574370832,1.132888945304518,0.7147427872632881,1.3444531083739582,-0.13403645003374223,0.6577343116595238,0.8842812783188888,0.7479405334503422,0.30267520136872844,0.5847202755889683,0.6855654600401044
0.22932873776923754,-1.2063749193120321,1.4171606503337302,0.022670511612077993,1.3084423081545995,-0.13403645003374223,0.5572676317929398,0.653964504811312,0.8771046684790306,0.9732171859394502,0.5233901922107751,0.648074069840786
0.177198586967608,-1.4092388058173735,0.9751359443639132,-0.7746734186920404,1.2491653870797292,-0.08492626192192301,0.5780131491469708,0.6452765095940631,-1.185185323217612,-0.3678667832019933,0.7325695837328275,0.7
0.11117079282290725,-1.2063749193120321,0.9058256457963211,1.6882750968822258,1.2491653870797292,0.23794367719029175,0.5468909224980069,-0.17923246855821962,0.8594926191218988,0.30267520136872844,0.5113432115472014,0.8831760866327847
1.2007702854094755,0.21538775525805265,0.2895920874951694,-1.665027071826158,1.2965130207103186,0.23794367719029175,0.5824536436846199,0.39990539581947265,0.8447304544145415,0.30267520136872844,0.7161418828279545,0.8774964387392122
1.2220725467606435,0.21538775525805265,-1.4179013823692028,-0.7737237330152471,1.2965130207103186,0.27521728440830323,0.5824536436846199,0.18180565098224727,0.723736961189826,0.30267520136872844,0.447822768048358,0.8774964387392122
0.30641934330864956,0.18627501251539738,-0.9594897946952792,-1.0173689367943337,1.2374204747913233,0.27521728440830323,0.5727102253415015,1.151443978043688,-1.1805746130658623,-1.038408767772715,0.447822768048358,0.6855654600401044
0.2680364591736574,0.43773693025883836,0.06597019522342375,1.7202590509674596,1.2140405105866103,0.3261876669828303,0.5629668069983838,0.5153392193305762,0.8540243044027696,-1.7089507523434369,0.42810952696251015,0.7071067811865476
0.30641934330864956,0.46433735574188517,0.7492739352628571,-0.42501416587960383,1.2140405105866103,0.4303139987825291,0.5434799703121476,0.23781790655651655,0.8449648601462606,0.9732171859394502,0.5474841535379223,0.848528137423857
0.8021607577691215,0.3287885105554024,-1.1920323175018934,0.1661123095467789,1.2140405105866103,0.6516432803440806,0.5337365519690291,0.7035071265518238,0.8197585709930814,-0.3678667832019933,0.5474841535379223,0.7810249675906654
0.16407105571419514,-1.2063749193120321,0.8108081145063943,1.4532511539946495,1.2846207615436962,0.661128224573384,0.6107474755933309,-0.1404373577885189,-1.312917896910643,-0.3678667832019933,0.559531134201496,0.6708203932499369
0.030610576193884763,0.21538775525805265,1.0659792818392553,1.449292414994182,1.3444531083739582,1.2215515657665832,0.5687757906284001,0.3637386716060846,0.8688111744624265,0.9732171859394502,0.559531134201496,0.6708203932499369
-1.1825428029707832,-1.4092388058173735,1.0725528399219044,-0.08623998178798202,1.2965130207103186,1.0724493034622489,0.600839918541007,0.11520394757630774,0.8428929832974118,0.30267520136872844,0.5524124638093845,0.7937253933193772
0.6740033943329283,0.27267895425573624,-2.154230781343603,1.0310412310538122,1.2609470213118794,0.9426260925132116,0.5261249886053491,1.2182076570427078,-1.175731773784824,0.30267520136872844,0.5452937934172726,0.8831760866327847
1.0821025809525933,-1.6628553365244256,1.170348661966582,0.12580666439044133,1.3324122750848368,0.9426260925132116,0.5717195724266414,0.5320907821163879,-1.3098277885451606,1.643759170510172,0.635098558363913,0.8831760866327847
0.38224244693347775,-1.5701404779733472,0.8032684853387966,0.09951162787446725,1.3565312775470677,0.967865343412407,0.5367448121685009,-0.20724329129008146,0.7854060737352134,1.643759170510172,0.635098558363913,0.7937253933193772
0.2680364591736574,-1.4863198387255334,-0.877655355867554,0.3879466544825902,1.3929905717719326,0.7517776892193913,0.6211465740820508,0.39861428601955723,0.7522312544827121,1.643759170510172,0.6099094169764406,0.7071067811865476
0.813652345902953,-1.270108893177779,0.4999100351635451,-1.1692929066381805,1.3204087006588325,0.7517776892193913,0.5515650997122449,0.9139885410787607,0.897008581934672,0.9732171859394502,0.5847202755889683,0.7071067811865476
0.39476072331325923,0.43773693025883836,-0.24496979940993366,-0.7438473591284035,1.3300085819538536,0.5035628311869129,0.5106730922627313,0.4566829273842377,0.8923425587757254,-0.3678667832019933,0.6153853172780651,0.9055385138137416
0.16407105571419514,0.09693963633383128,0.4852289889117677,-0.5807496025003828,1.3396322990671816,0.5035628311869129,0.5707258549079505,0.5455629260104142,-1.312350095400788,0.30267520136872844,0.4719167293755057,0.8185352771872451
-0.06531022814800655,0.035598384593655046,0.7204342623210684,-1.1754930511447357,1.3492798914212818,0.1616147129738012,0.5707258549079505,-0.15151116741785403,-1.308573211968812,-0.3678667832019933,0.4719167293755057,0.7
-1.3767301376776326,0.27267895425573624,-0.788309809072734,0.5808282177050981,1.3589513984712045,0.25704118219321564,0.6067620044874187,-0.12306527980796025,0.9550358894589515,0.30267520136872844,0.5748636550460444,0.848528137423857
-0.30783040227926384,0.21538775525805265,-0.8007566231645431,0.6370081200045244,1.3686468597045653,0.25704118219321564,0.5254797605244692,0.3219552285176704,0.9054991285394149,0.30267520136872844,0.6964286417421063,0.8246211251235321
0.9719079891241003,0.27267895425573624,-0.04467405455285258,0.44055634402873467,1.3686468597045653,-0.053280097352911546,0.5764165015201449,0.2795833523568104,0.9134027333101669,0.9732171859394502,0.5389965080704044,0.7
-0.05147484560235434,0.38378665626717634,1.1441775584077105,-0.29815510192945777,1.3324122750848368,-0.04075488889048212,0.5764165015201449,0.869085307219278,0.9777012373440175,-1.7089507523434369,0.54693656350776,0.7211102550927979
-0.5191977960415968,0.38378665626717634,-0.1588349788413676,0.40538845441353183,1.3444531083739582,-0.17773890640600312,0.5646167877901573,-0.17818001844859127,0.9449827504008925,0.30267520136872844,0.586910635709618,0.806225774829855
-0.5817912958776988,-1.4092388058173735,-0.28215795644553965,0.15120762118659534,1.3565312775470677,-0.062868815819765,0.5521798303674024,-0.1763200378459255,0.9594772035261604,-0.3678667832019933,0.5989576163731921,0.8366600265340756
0.39476072331325923,-1.6628553365244256,0.5374077806143552,0.22771039913302998,1.3686468597045653,0.40137325903939153,0.5157988553580508,0.8675125007357448,0.9664977395097559,-1.038408767772715,0.7029997221040558,0.8366600265340756
1.2644326777924089,-1.270108893177779,-0.005706504340943888,0.9750531313998964,1.1792440718256114,0.4303139987825291,0.5157988553580508,0.4467460768696159,0.723933929459357,-0.3678667832019933,0.5573407740808463,0.7
1.060244696546492,0.035598384593655046,1.0201284299867635,0.28744318234896477,1.2374204747913233,0.4303139987825291,0.4745930948935483,-0.41303993347029505,0.8946717760178152,-0.3678667832019933,0.5650070345031205,0.6708203932499369
1.3585848621809204,0.5938526455097963,1.211084960484829,0.16037831460387042,1.2374204747913233,0.39261476024081104,0.5145876787034286,0.22438958214660842,0.7974319309584884,0.30267520136872844,0.5628166743824707,0.99498743710662
1.3064730960113842,0.41088904296995477,1.3188592083911845,-0.5006932993502293,1.2846207615436962,0.27521728440830323,0.5145876787034286,0.17807082245194655,0.9617718501387512,0.9732171859394502,0.7424262042757516,1.1
0.6503460296308649,0.3564223925071178,1.2585385134036304,0.06574074208022888,1.3204087006588325,0.1616147129738012,0.6940030063216183,0.9746769616010877,0.9426265512040729,0.30267520136872844,0.5409130731759731,0.9643650760992956
1.1471505661883636,0.38378665626717634,-1.2611754548013374,0.7530705625605242,1.3204087006588325,0.1616147129738012,0.6673023048751938,-0.6509124380251342,0.8517824412391193,-0.3678667832019933,0.5409130731759731,0.9643650760992956
-0.45762228026532453,0.38378665626717634,1.1042516601882841,1.7768726966671182,1.3929905717719326,0.48084684033235325,0.6673023048751938,-0.322377420829447,0.9057046973070161,-0.3678667832019933,0.6110045970367657,0.7
-1.2014148845606152,0.06645604734074201,1.1328221822128899,0.9443190635855075,1.3807999320263695,0.8136936041897257,0.68094057036917,0.7012269483960945,0.6896687862799282,0.30267520136872844,0.608814236916116,0.8
1.1471505661883636,0.38378665626717634,-1.1645124301577308,-0.5842213715101988,1.3444531083739582,0.8320652165998519,0.48336516863514617,0.2575617141149805,-1.2023496407634386,0.30267520136872844,0.6471455390274866,0.8602325267042626
0.7326608598909258,-1.7680914288493554,-0.3866857694231315,0.4212301784864461,1.3324122750848368,0.8320652165998519,0.6000808496807146,1.2744906544295656,0.8738137975066329,0.30267520136872844,0.6400268686353752,0.9
0.4691812512336564,0.27267895425573624,0.2719130168465465,1.6956403397299449,1.4174848629697594,0.6540479168308093,0.5588515871972263,0.011482446177405932,0.7717315347593109,0.30267520136872844,0.6329081982432633,0.9
0.8707276441580931,0.27267895425573624,0.8725299695179332,-0.8691146108903318,1.3807999320263695,0.40256918099481903,0.5617640241241647,1.284370383116676,0.9107364102711661,-0.3678667832019933,0.7884237668093967,0.8306623862918074
1.1579166068332887,-1.5701404779733472,0.8418106973959365,0.8126020599249506,1.3324122750848368,0.3117232363448707,0.5646764610511025,0.8963065967462222,0.7863969860226825,0.30267520136872844,0.7084756224056803,0.806225774829855
-1.071622026558821,-1.4092388058173735,1.008544583669798,1.09780217068867,1.3565312775470677,0.4460095336274579,0.5604352577607239,0.4627331461557201,-1.3242110254257744,0.9732171859394502,0.608814236916116,0.806225774829855
1.2220725467606435,0.24418573790286785,1.169736452698119,-0.5012929893963771,1.3929905717719326,0.4876343313775502,0.5516774313662279,0.4026284637611124,0.8013537580785308,-0.3678667832019933,0.7938996671110209,0.7874007874011811
1.1147241481829497,0.41088904296995477,1.0712105281853697,-0.9099357395643484,1.4052188562802286,0.5057460724825551,0.5748059851544718,0.39462984292793996,0.8152497177204384,-0.3678667832019933,0.4872492502200541,0.8246211251235321
0.9830307658469362,0.41088904296995477,-0.10986073638786441,1.3656801002816674,1.3324122750848368,0.1865317741470729,0.5909805685809248,0.859434065842213,0.9535985101393059,-1.038408767772715,0.6186708574590399,0.848528137423857
-0.12110915257391283,-1.6628553365244256,0.7365263637216061,1.4639225318503155,1.3324122750848368,0.1865317741470729,0.5486698452309862,0.3195029023886195,0.9740775608237441,-0.3678667832019933,0.6066238767954663,0.848528137423857
1.274972472249473,0.4906970385366294,0.749609008286164,1.1974645512272348,1.4052188562802286,0.5400149962099721,0.7281899093384858,-0.0973565449738874,-1.17376183813369,0.9732171859394502,0.6171376053745847,0.7745966692414834
-0.5976047533672444,0.27267895425573624,0.634149451812502,0.9665659638937144,1.4052188562802286,0.8748206592646594,0.8252670864153099,-0.24827397824060538,0.9895824881536603,-1.038408767772715,0.6276513339537036,0.7745966692414834
-0.7762256429210127,0.5427195774453761,0.8591067478407474,0.1578119351358151,1.3991000035939452,1.2352579546206262,0.6369983196645861,-1.174056826607465,0.9712482499144512,-1.038408767772715,0.6381650625328229,0.8185352771872451
0.6503460296308649,-1.4863198387255334,-0.4357180105641385,-0.5558009212670223,1.3929905717719326,1.6213268822778764,0.6003160414827344,0.30456202328584064,0.9593297302798369,0.30267520136872844,0.6486787911119418,0.7874007874011811
1.0382974127208295,-1.4092388058173735,0.9161091656164999,1.0277400040426845,1.3929905717719326,1.6213268822778764,0.5878757278924069,0.7791199938703848,0.9416900244191073,-0.3678667832019933,0.6591925196910603,0.7549834435270749
-0.010236057373654817,0.30087688020880804,0.3324675495351876,1.2474585032380614,1.4793834443502887,1.6269571359671702,0.6201180989101671,0.010930790171987871,0.9583464066671368,0.30267520136872844,0.6570021595704105,0.9273618495495703
1.379295821855024,0.27267895425573624,1.0047296349148906,0.5261506778004369,1.4793834443502887,1.6269571359671702,0.5357738925282094,1.238978092514801,0.9649806791050469,-0.3678667832019933,0.6887623813198325,0.9746794344808963
0.5303236256775427,0.1568369574370832,-1.385404582115007,-0.2883996474574759,1.454509991503659,1.4510601951080098,0.5357738925282094,0.8347910834611615,-1.1756367467130084,0.9732171859394502,0.7029997221040558,1.104536101718726
1.2326929528215302,0.3564223925071178,-0.24422205013873904,-0.33137303147029107,1.3204087006588325,1.4669147733421177,0.6233828555874062,-0.7521401412832293,-1.174286299878759,0.30267520136872844,0.5190094719694756,0.8888194417315589
1.1579166068332887,0.46433735574188517,-0.1806551600449916,0.5134671108021408,1.3324122750848368,1.2188462650949878,0.6233828555874062,-0.7232951833715433,-1.1640327354882194,0.30267520136872844,0.6153853172780651,0.9746794344808963
-0.6454550026949705,0.3564223925071178,0.7643005278990025,0.5818865484322812,1.2846207615436962,1.3925810293060832,0.6370859232457473,-0.9446031404388618,-1.335939659553974,-0.3678667832019933,0.7029997221040558,0.9695359714832658
1.1255544643953368,0.6689800289833178,-0.9937046747281204,-0.2601623024619899,1.2965130207103186,0.6352713131603417,0.5429744129396763,1.265362899389558,0.9023055612412636,0.30267520136872844,0.5431034332966229,1.0583005244258363
0.203338996844184,0.5938526455097963,0.6305335944842962,-0.15380360357475123,1.3324122750848368,0.6352713131603417,0.7912843222467376,0.33682646594033266,0.7236742281450784,0.30267520136872844,0.5989576163731921,0.9591663046625439
0.4072457504428366,0.43773693025883836,1.0366797880793044,0.4742957642396792,1.3324122750848368,0.5641774687541034,0.6234575528731352,0.3279287631919457,0.9000989432559803,0.30267520136872844,0.7862334066887466,0.8944271909999159
1.0272899012924792,0.6936233235554552,-0.05775068467785696,0.6764756731655565,1.454509991503659,0.17093664966147495,0.5487107596913202,0.2654163566431935,0.9517090987593191,0.30267520136872844,0.469726369254856,0.7211102550927979
0.5181571476927321,-1.4863198387255334,-0.8964828333065497,0.4453169279072956,1.4052188562802286,0.17093664966147495,0.6401147592116159,0.921391686422397,0.9430706573152111,0.30267520136872844,0.7544731849393251,0.8426149773176358
-1.0354843497908048,0.516822399090907,-0.8306613563075471,-0.003214902975690093,1.2846207615436962,0.24010276462220206,0.5691909699642632,0.1870545991869944,0.9968847326083611,0.9732171859394502,0.5967672562525423,0.9219544457292888
-0.12110915257391283,0.41088904296995477,0.9103557547415289,1.9456663025235084,1.2609470213118794,0.31068611239823185,0.6077339396470488,-0.4194062785200595,0.9464399445935434,0.9732171859394502,0.8377068695240164,1.0630145812734648
-0.6454550026949705,0.12706243466617545,0.605242888730997,1.6164220093953936,1.2727654539519642,0.4213548362150359,0.6157896954156479,1.0055876951926381,0.9681749209520667,0.9732171859394502,0.7128563426469797,1.014889156509222
0.4445039544449182,-1.4863198387255334,0.4078529624788716,0.08229280506191677,1.3084423081545995,0.20735525789101428,0.6061675382199058,0.5869449513246728,0.9865515714513671,-0.3678667832019933,0.6745250405356087,0.9539392014169457
0.5907025847823786,-1.4863198387255334,-1.2376884327567725,1.2086347540305042,1.3084423081545995,0.3182120543587437,0.6812282507212699,0.5468094338354238,0.9467276396858547,-0.3678667832019933,0.6745250405356087,0.812403840463596
1.3273756518177453,-1.5701404779733472,-0.5592018594708109,1.9545567985896077,1.3324122750848368,0.43473445100494057,0.6758485954068373,0.8841138252902937,-1.1866766664467183,0.9732171859394502,0.720522603069254,0.916515138991168
1.2007702854094755,-1.4092388058173735,-0.17577184281055117,0.47033811656447605,1.3204087006588325,0.6375257674767861,0.7039471857612524,0.4794714065981386,-1.1667509987900755,0.9732171859394502,0.7665201656028988,0.8660254037844386
1.1255544643953368,-1.4863198387255334,0.9416355238301942,-0.33439907976352296,1.3204087006588325,0.8592414171567262,0.5952418788003736,1.3217116260025932,0.8536562536765269,0.30267520136872844,0.49382033058200325,0.8185352771872451
0.9830307658469362,0.5427195774453761,1.1294464447833554,1.0506942875061838,1.2024053061395539,0.9513770108731321,0.5639711634090481,0.86883256269481,0.9393954621251247,0.9732171859394502,0.49382033058200325,0.8185352771872451
0.8251181969003589,0.27267895425573624,1.3480504851830102,1.2057690562164751,1.2846207615436962,1.4311161751876027,0.5613643341120178,0.5665978433687939,0.9393895598225278,-0.3678667832019933,0.625241937820989,0.8185352771872451
-1.2780792809697583,0.516822399090907,0.976077678999639,0.7766568915160184,1.454509991503659,1.7767071345739736,0.6269915300962328,0.9128922714850142,0.9142146371917218,0.9732171859394502,0.7566635450599749,0.7
-0.1492895038309932,0.4906970385366294,1.3111093356145371,0.5498869598608066,1.4421303529641585,1.6697763072579934,0.8125229361617279,0.6337637226327567,-1.1700175860032158,-0.3678667832019933,0.7281888634915281,0.7
-0.023938190064602204,0.4906970385366294,1.4668683587638496,1.8012280470103281,1.3444531083739582,1.3111006838271884,0.7327264412215605,1.3695429403901251,1.0009880976925736,-1.038408767772715,0.6668587801133345,0.7
-0.27854053591401634,0.6689800289833178,1.1440146261740258,0.8133241023037101,1.3565312775470677,1.1295486508095596,0.7704200492827643,1.2287196382863819,-1.3338421498481308,-1.038408767772715,0.5376275329949984,0.6928203230275509
1.3377978982188172,0.43773693025883836,1.0887347361546629,-0.7887010919868007,1.2965130207103186,0.9930829516438664,0.5652040569624251,-0.39354730545472366,1.007082393761445,1.643759170510172,0.7424262042757516,0.8602325267042626
0.6265751983969604,0.3564223925071178,0.23147059503117692,0.6340274159208332,1.3807999320263695,1.3450169976876247,0.6201989494646433,0.00909271931138147,0.9706740401903482,0.9732171859394502,0.7227129631899036,0.8944271909999159
-0.6454550026949705,-1.4092388058173735,-0.13384740883360766,1.5053510214388859,1.3807999320263695,1.1673876542747372,0.5779281958235979,-0.034657123126843076,0.9815906017997755,0.9732171859394502,0.6843816610785326,0.9110433579144299
1.3064730960113842,-1.4092388058173735,0.02426683122367612,0.7456154452182628,1.3807999320263695,1.1648670881437169,0.5779281958235979,0.6050134461063978,0.901823174481852,0.9732171859394502,0.6810961208975582,0.8717797887081347
0.4196977918588657,0.516822399090907,0.6322063246176658,-0.33872911612321416,1.3991000035939452,1.2896241274892852,0.5586681320363723,1.2054014128091224,0.9754655294387905,0.30267520136872844,0.5934817160715676,0.8717797887081347
0.48147219811158504,0.27267895425573624,0.9339208244561533,0.7091570386561931,1.4174848629697594,1.2347792414860186,0.6163823464865729,0.8479345812243004,0.9515193818901224,-0.3678667832019933,0.7128563426469797,0.8306623862918074
0.3571050745703091,0.6936233235554552,0.8347853995253202,-0.8894519926362975,1.3929905717719326,1.3232480673911917,0.6618034127291127,1.34675993861174,0.9386945215323977,-1.038408767772715,0.6329081982432633,0.938083151964686
0.8933823316339353,-1.2063749193120321,0.2759080557865754,-0.09859415805244828,1.3565312775470677,0.5967103408461127,0.6618034127291127,1.3656539611746237,-1.3072162726017058,0.30267520136872844,0.7029997221040558,0.9486832980505138
1.3064730960113842,-1.5701404779733472,0.3479161295479286,1.3747381475627334,1.3565312775470677,0.6434494164692509,0.6510014511726113,1.0417645917862675,1.0050253569876966,1.643759170510172,0.859610470730514,0.806225774829855
1.3377978982188172,0.3564223925071178,0.5638710280182826,1.891790058021629,1.3204087006588325,0.4548917181990109,0.6401994896161098,0.9905638720663498,0.9754755633532058,0.9732171859394502,0.7960900272316705,0.7071067811865476
0.9607617217700243,0.38378665626717634,0.7215107128791933,-0.6858027062897853,1.2846207615436962,0.4548917181990109,0.6454379470508907,0.9655476415795041,0.9821917091600003,0.9732171859394502,0.7960900272316705,0.7071067811865476
1.1255544643953368,0.38378665626717634,1.1719860537389557,-0.12762857807338943,1.2491653870797292,0.0357824764833326,0.5229075190376765,1.3057026469744295,-1.1700148878077428,0.9732171859394502,0.6471455390274866,0.9273618495495703
1.1147241481829497,0.516822399090907,-1.280805621532829,0.09813435893985074,1.3686468597045653,-0.04551626407984981,0.7328949325103445,1.4337823041076136,-1.2037156022216577,-0.3678667832019933,0.7719960659045233,0.7615773105863908
0.7092802020783426,0.18627501251539738,-0.832551811217895,1.141395248232885,1.2609470213118794,-0.3520489640686346,0.6213654503451421,1.057750878581584,1.0622480963493632,-1.038408767772715,0.784043046568097,0.6782329983125268
-1.606422686946217,0.24418573790286785,0.8163447705600401,-0.4151186388136909,1.3929905717719326,-0.3520489640686346,0.6227038092971819,0.305607430978378,0.8373513113888591,0.30267520136872844,0.7402358441551018,0.6928203230275509
-0.07919089872490959,0.41088904296995477,1.1511380274070446,-0.21990558182687608,1.4669276626936578,-0.13313706706154854,0.5452621922445391,0.2708875322316837,0.8219095386967338,0.9732171859394502,0.7402358441551018,0.9591663046625439
0.24226791513154414,0.516822399090907,0.4362901569908529,0.6578354451932915,1.5295892347491167,0.10513862948065641,0.5804316049142234,-0.957904701341142,0.9226020621382303,0.30267520136872844,0.736950303974127,1.1135528725660044
-0.24946215702760724,0.43773693025883836,-0.4241355388462944,1.1137987919043488,1.4174848629697594,0.3367041643536406,0.5946010719439337,0.41899191111616224,0.8033076731940444,0.9732171859394502,0.7336647637931526,1.1489125293076057
-1.2587323465395632,-1.2063749193120321,-0.6891828942323396,-0.1866848816859185,1.3807999320263695,0.31600454207268797,0.7020353025319702,-0.5604220733576085,0.8645539279176436,-0.3678667832019933,0.7303792236121779,0.9797958971132712
1.1255544643953368,0.3287885105554024,0.8705944994889574,0.9257699507956666,1.2257122080619958,0.37159854454665503,0.6168697196937656,-0.38539218646398515,0.8619067452027799,0.30267520136872844,0.7610442653012747,0.7
1.0272899012924792,0.568394450084896,0.4676457449390963,1.5930862900808163,1.3444531083739582,0.6423204652063148,0.670212820453696,0.41613190728665245,1.0028078619019123,0.9732171859394502,0.7763767861458227,0.8246211251235321
0.39476072331325923,0.43773693025883836,1.0045962138613207,-0.242268645355222,1.3565312775470677,0.6234551052810717,0.670212820453696,0.8096926914415938,0.8501979259475851,0.30267520136872844,0.7818526864474472,0.8246211251235321
0.4321171076349304,0.3564223925071178,1.0770987560261978,0.3824488951086476,1.3444531083739582,0.7494632660433242,0.6632191271860574,0.4665783058871042,1.0045277085601407,0.9732171859394502,0.723260553220066,0.8717797887081347
1.1900881919416595,0.568394450084896,0.8938523879523883,1.5152222938402398,1.3444531083739582,0.8518408850739008,0.656225433918418,0.409063668000206,-1.306910280371343,0.30267520136872844,0.6646684199926848,0.99498743710662
0.3318314532925559,-1.3374935297084707,0.592608767363332,-0.02386818160868232,1.3686468597045653,1.0905841185230072,0.7296591676717936,1.4069053105273144,-1.2079802688039918,0.9732171859394502,0.7818526864474472,0.7745966692414834
0.9719079891241003,0.30087688020880804,0.10044063999995832,-1.1934770347754091,1.3686468597045653,1.2454805462762266,0.7296591676717936,0.9920599944526756,-1.1685757377973178,0.30267520136872844,0.6131949571574155,0.812403840463596
0.7790996717336073,0.38378665626717634,-0.08517499303134633,0.8881753264881193,1.3991000035939452,0.8838951775557164,0.7717323090339531,1.0322025543590154,-1.3061002314991756,0.30267520136872844,0.784043046568097,0.6928203230275509
0.5059599072901024,0.568394450084896,-0.441123374632972,-1.0187782049968581,1.4297886693385515,0.5481451689393217,0.8138054503961137,0.4716089391620471,-1.2216346556324549,0.9732171859394502,0.784043046568097,0.6928203230275509
0.9830307658469362,0.568394450084896,-0.016903256850886412,-0.062293310877027115,1.3565312775470677,0.5481451689393217,0.8138054503961137,0.4841280092765003,1.027627550234972,0.30267520136872844,0.7500924646980257,0.7071067811865476
-0.5976047533672444,0.3287885105554024,0.9498589395870386,-0.5270811142810877,1.3807999320263695,0.18853323483698334,0.6686950100346432,1.0711917228440977,0.9939676460275867,0.9732171859394502,0.5967672562525423,0.7
-0.9820144400448337,0.1568369574370832,0.9414595787451309,0.9695005405277335,1.2727654539519642,-0.06102289935950025,0.5730215885245685,1.034091487120831,0.9690179384001699,-0.3678667832019933,0.6307178381226136,0.8246211251235321
-0.20623129243738214,-1.5701404779733472,-1.9270399887515473,1.7385088735839773,1.2727654539519642,0.20735525789101428,0.5462622364133279,1.3672009454621579,-1.1661675140190337,0.30267520136872844,0.6307178381226136,0.7071067811865476
1.1147241481829497,-1.4092388058173735,1.0891889863470827,0.969651897814382,1.4421303529641585,0.10721273447938626,0.4890702483601754,0.5710337836449877,0.9742489805548898,-1.038408767772715,0.6986190018627564,0.848528137423857
-0.037684310679891496,-1.270108893177779,1.1463082652603744,-0.4563293030065724,1.4421303529641585,0.037810784950592265,0.6158928750111984,0.3137555075520266,0.8520366618438436,0.30267520136872844,0.7665201656028988,0.848528137423857
