name,ztime,service,value
containers_count,2020-02-28 18:20:47,cartservice,1
containers_count,2020-02-28 18:20:32,cartservice,1
containers_count,2020-02-28 18:20:17,cartservice,1
containers_count,2020-02-28 18:19:32,cartservice,1
containers_count,2020-02-28 18:18:47,cartservice,1
containers_count,2020-02-28 18:18:32,cartservice,1
containers_count,2020-02-28 18:18:17,cartservice,1
containers_count,2020-02-28 18:17:47,cartservice,1
containers_count,2020-02-28 18:17:32,cartservice,1
containers_count,2020-02-28 18:17:17,cartservice,1
containers_count,2020-02-28 18:16:47,cartservice,1
containers_count,2020-02-28 18:16:32,cartservice,1
containers_count,2020-02-28 18:16:02,cartservice,1
containers_count,2020-02-28 18:15:17,cartservice,1
containers_count,2020-02-28 18:14:32,cartservice,1
containers_count,2020-02-28 18:12:32,cartservice,1
containers_count,2020-02-28 18:12:17,cartservice,1
containers_count,2020-02-28 18:12:02,cartservice,1
containers_count,2020-02-28 18:11:32,cartservice,1
containers_count,2020-02-28 18:11:17,cartservice,1
containers_count,2020-02-28 18:11:02,cartservice,1
containers_count,2020-02-28 18:10:47,cartservice,1
containers_count,2020-02-28 18:10:32,cartservice,1
containers_count,2020-02-28 18:10:17,cartservice,1
containers_count,2020-02-28 18:10:02,cartservice,1
containers_count,2020-02-28 18:09:47,cartservice,1
containers_count,2020-02-28 18:09:17,cartservice,1
containers_count,2020-02-28 18:08:47,cartservice,1
containers_count,2020-02-28 18:08:02,cartservice,1
containers_count,2020-02-28 18:07:47,cartservice,1
containers_count,2020-02-28 18:07:17,cartservice,1
containers_count,2020-02-28 18:07:02,cartservice,1
containers_count,2020-02-28 18:06:32,cartservice,1
containers_count,2020-02-28 18:06:02,cartservice,1
containers_count,2020-02-28 18:05:47,cartservice,1
containers_count,2020-02-28 18:05:02,cartservice,1
containers_count,2020-02-28 18:04:47,cartservice,1
containers_count,2020-02-28 18:04:32,cartservice,1
containers_count,2020-02-28 18:04:17,cartservice,1
containers_count,2020-02-28 18:04:02,cartservice,1
containers_count,2020-02-28 18:03:47,cartservice,1
containers_count,2020-02-28 18:03:32,cartservice,1
containers_count,2020-02-28 18:01:32,cartservice,1
containers_count,2020-02-28 18:01:17,cartservice,1
containers_count,2020-02-28 18:01:02,cartservice,1
containers_count,2020-02-28 18:00:47,cartservice,1
containers_count,2020-02-28 17:59:47,cartservice,1
containers_count,2020-02-28 17:59:32,cartservice,1
containers_count,2020-02-28 17:59:17,cartservice,1
containers_count,2020-02-28 17:59:02,cartservice,1
containers_count,2020-02-28 17:58:32,cartservice,1
containers_count,2020-02-28 17:58:17,cartservice,1
containers_count,2020-02-28 17:58:02,cartservice,1
containers_count,2020-02-28 17:57:32,cartservice,1
containers_count,2020-02-28 17:57:17,cartservice,1
containers_count,2020-02-28 17:57:02,cartservice,1
containers_count,2020-02-28 17:56:32,cartservice,1
containers_count,2020-02-28 17:56:17,cartservice,1
containers_count,2020-02-28 17:55:32,cartservice,1
containers_count,2020-02-28 17:55:02,cartservice,1
containers_count,2020-02-28 17:54:47,cartservice,1
containers_count,2020-02-28 17:54:32,cartservice,1
containers_count,2020-02-28 17:54:17,cartservice,1
containers_count,2020-02-28 17:54:02,cartservice,1
containers_count,2020-02-28 17:53:47,cartservice,1
containers_count,2020-02-28 17:53:32,cartservice,1
containers_count,2020-02-28 17:53:17,cartservice,1
containers_count,2020-02-28 17:53:02,cartservice,1
containers_count,2020-02-28 17:52:47,cartservice,1
containers_count,2020-02-28 17:52:32,cartservice,1
containers_count,2020-02-28 17:52:17,cartservice,1
containers_count,2020-02-28 17:52:02,cartservice,1
containers_count,2020-02-28 17:51:47,cartservice,1
containers_count,2020-02-28 17:51:17,cartservice,1
containers_count,2020-02-28 17:50:47,cartservice,1
containers_count,2020-02-28 17:50:32,cartservice,1
containers_count,2020-02-28 20:36:02,shippingservice,NaN
containers_count,2020-02-28 20:35:47,shippingservice,0
containers_count,2020-02-28 20:35:32,shippingservice,1
containers_count,2020-02-28 20:35:17,shippingservice,1
containers_count,2020-02-28 20:35:02,shippingservice,1
containers_count,2020-02-28 20:34:47,shippingservice,1
containers_count,2020-02-28 20:34:32,shippingservice,1
containers_count,2020-02-28 20:34:17,shippingservice,1
containers_count,2020-02-28 20:34:02,shippingservice,1
containers_count,2020-02-28 20:33:47,shippingservice,NaN
containers_count,2020-02-28 20:33:32,shippingservice,1
containers_count,2020-02-28 20:33:17,shippingservice,1
containers_count,2020-02-28 20:33:02,shippingservice,1
containers_count,2020-02-28 20:32:47,shippingservice,1
containers_count,2020-02-28 20:32:17,shippingservice,1
containers_count,2020-02-28 20:32:02,shippingservice,1
containers_count,2020-02-28 20:31:47,shippingservice,1
containers_count,2020-02-28 20:31:32,shippingservice,1
containers_count,2020-02-28 20:31:02,shippingservice,1
containers_count,2020-02-28 20:30:32,shippingservice,1
containers_count,2020-02-28 20:30:17,shippingservice,1
containers_count,2020-02-28 20:30:02,shippingservice,1
containers_count,2020-02-28 20:29:47,shippingservice,1
containers_count,2020-02-28 20:29:32,shippingservice,1
containers_count,2020-02-28 20:29:02,shippingservice,1
containers_count,2020-02-28 20:28:47,shippingservice,NaN
containers_count,2020-02-28 20:28:32,shippingservice,1
containers_count,2020-02-28 20:28:17,shippingservice,NaN
containers_count,2020-02-28 20:27:47,shippingservice,1
containers_count,2020-02-28 20:27:32,shippingservice,NaN
containers_count,2020-02-28 20:27:17,shippingservice,1
containers_count,2020-02-28 20:27:02,shippingservice,1
containers_count,2020-02-28 20:26:47,shippingservice,1
containers_count,2020-02-28 20:26:17,shippingservice,1
containers_count,2020-02-28 20:25:47,shippingservice,1
containers_count,2020-02-28 20:25:32,shippingservice,1
containers_count,2020-02-28 20:25:17,shippingservice,1
containers_count,2020-02-28 20:25:02,shippingservice,1
containers_count,2020-02-28 20:24:47,shippingservice,1
containers_count,2020-02-28 20:24:32,shippingservice,1
containers_count,2020-02-28 20:24:17,shippingservice,1
containers_count,2020-02-28 20:24:02,shippingservice,1
containers_count,2020-02-28 20:23:47,shippingservice,1
containers_count,2020-02-28 20:23:17,shippingservice,1
containers_count,2020-02-28 20:23:02,shippingservice,1
containers_count,2020-02-28 20:22:47,shippingservice,1
containers_count,2020-02-28 20:22:32,shippingservice,1
containers_count,2020-02-28 20:22:02,shippingservice,NaN
containers_count,2020-02-28 20:21:47,shippingservice,1
containers_count,2020-02-28 20:21:17,shippingservice,1
containers_count,2020-02-28 20:21:02,shippingservice,1
containers_count,2020-02-28 20:20:47,shippingservice,1
containers_count,2020-02-28 20:20:32,shippingservice,1
containers_count,2020-02-28 20:20:02,shippingservice,1
containers_count,2020-02-28 20:19:47,shippingservice,1
containers_count,2020-02-28 20:19:32,shippingservice,1
containers_count,2020-02-28 20:19:02,shippingservice,1
containers_count,2020-02-28 20:18:47,shippingservice,1
containers_count,2020-02-28 20:18:32,shippingservice,1
containers_count,2020-02-28 20:18:17,shippingservice,1
containers_count,2020-02-28 20:18:02,shippingservice,1
containers_count,2020-02-28 20:17:47,shippingservice,NaN
containers_count,2020-02-28 20:17:32,shippingservice,1
