name,ztime,service,value
service_req_total,2020-02-28 08:55:08,checkoutservice,1
service_req_total,2020-02-28 08:38:08,checkoutservice,NaN
service_req_total,2020-02-28 08:37:53,checkoutservice,171
service_req_total,2020-02-28 08:37:38,checkoutservice,171
service_req_total,2020-02-28 08:37:23,checkoutservice,171
service_req_total,2020-02-28 08:37:08,checkoutservice,171
service_req_total,2020-02-28 08:36:53,checkoutservice,171
service_req_total,2020-02-28 08:36:38,checkoutservice,171
service_req_total,2020-02-28 08:36:23,checkoutservice,171
service_req_total,2020-02-28 08:36:08,checkoutservice,171
service_req_total,2020-02-28 08:35:53,checkoutservice,171
service_req_total,2020-02-28 08:35:38,checkoutservice,171
service_req_total,2020-02-28 08:35:23,checkoutservice,171
service_req_total,2020-02-28 08:35:08,checkoutservice,171
service_req_total,2020-02-28 08:34:53,checkoutservice,171
service_req_total,2020-02-28 08:34:38,checkoutservice,171
service_req_total,2020-02-28 08:34:23,checkoutservice,171
service_req_total,2020-02-28 08:34:08,checkoutservice,171
service_req_total,2020-02-28 08:33:53,checkoutservice,171
service_req_total,2020-02-28 08:33:38,checkoutservice,171
service_req_total,2020-02-28 08:33:23,checkoutservice,171
service_req_total,2020-02-28 08:33:08,checkoutservice,171
service_req_total,2020-02-28 08:32:53,checkoutservice,171
service_req_total,2020-02-28 08:32:38,checkoutservice,171
service_req_total,2020-02-28 08:32:23,checkoutservice,171
service_req_total,2020-02-28 08:32:08,checkoutservice,171
service_req_total,2020-02-28 08:31:53,checkoutservice,171
service_req_total,2020-02-28 08:31:38,checkoutservice,171
service_req_total,2020-02-28 08:31:23,checkoutservice,171
service_req_total,2020-02-28 08:31:08,checkoutservice,171
service_req_total,2020-02-28 08:30:53,checkoutservice,171
service_req_total,2020-02-28 08:30:38,checkoutservice,171
service_req_total,2020-02-28 08:30:23,checkoutservice,171
service_req_total,2020-02-28 08:30:08,checkoutservice,171
service_req_total,2020-02-28 08:29:53,checkoutservice,171
service_req_total,2020-02-28 08:29:38,checkoutservice,171
service_req_total,2020-02-28 08:29:23,checkoutservice,171
service_req_total,2020-02-28 08:29:08,checkoutservice,171
service_req_total,2020-02-28 08:28:53,checkoutservice,171
service_req_total,2020-02-28 08:28:38,checkoutservice,171
service_req_total,2020-02-28 08:28:23,checkoutservice,171
service_req_total,2020-02-28 08:28:08,checkoutservice,171
service_req_total,2020-02-28 08:18:08,checkoutservice,NaN
service_req_total,2020-02-28 08:17:53,checkoutservice,1
service_req_total,2020-02-28 08:17:38,checkoutservice,1
service_req_total,2020-02-28 08:17:23,checkoutservice,1
service_req_total,2020-02-28 08:17:08,checkoutservice,1
service_req_total,2020-02-28 08:16:53,checkoutservice,1
service_req_total,2020-02-28 08:16:38,checkoutservice,1
service_req_total,2020-02-28 08:16:23,checkoutservice,1
service_req_total,2020-02-28 08:16:08,checkoutservice,1
service_req_total,2020-02-28 08:15:53,checkoutservice,1
service_req_total,2020-02-28 08:15:38,checkoutservice,1
service_req_total,2020-02-28 08:15:23,checkoutservice,1
service_req_total,2020-02-28 08:15:08,checkoutservice,1
service_req_total,2020-02-28 08:14:53,checkoutservice,1
service_req_total,2020-02-28 08:14:38,checkoutservice,1
service_req_total,2020-02-28 08:14:23,checkoutservice,1
service_req_total,2020-02-28 08:14:08,checkoutservice,1
service_req_total,2020-02-28 08:13:53,checkoutservice,1
service_req_total,2020-02-28 08:13:38,checkoutservice,1
service_req_total,2020-02-28 08:13:23,checkoutservice,1
service_req_total,2020-02-28 08:13:08,checkoutservice,1
service_req_total,2020-02-28 08:12:53,checkoutservice,1
service_req_total,2020-02-28 08:12:38,checkoutservice,1
service_req_total,2020-02-28 08:12:23,checkoutservice,1
service_req_total,2020-02-28 08:12:08,checkoutservice,1
service_req_total,2020-02-28 08:11:53,checkoutservice,1
service_req_total,2020-02-28 08:11:38,checkoutservice,1
service_req_total,2020-02-28 08:11:23,checkoutservice,1
service_req_total,2020-02-28 08:11:08,checkoutservice,1
service_req_total,2020-02-28 08:10:53,checkoutservice,1
service_req_total,2020-02-28 08:10:38,checkoutservice,1
service_req_total,2020-02-28 08:08:08,checkoutservice,NaN
service_req_total,2020-02-28 08:07:53,checkoutservice,2
service_req_total,2020-02-28 08:07:38,checkoutservice,2
service_req_total,2020-02-28 08:07:23,checkoutservice,2
service_req_total,2020-02-28 08:07:08,checkoutservice,2
service_req_total,2020-02-28 08:06:53,checkoutservice,2
service_req_total,2020-02-28 08:06:38,checkoutservice,2
service_req_total,2020-02-28 08:06:23,checkoutservice,2
service_req_total,2020-02-28 08:06:08,checkoutservice,2
service_req_total,2020-02-28 08:05:53,checkoutservice,2
service_req_total,2020-02-28 08:05:38,checkoutservice,2
service_req_total,2020-02-28 08:05:23,checkoutservice,2
service_req_total,2020-02-28 08:05:08,checkoutservice,2
service_req_total,2020-02-28 08:04:53,checkoutservice,2
service_req_total,2020-02-28 08:04:38,checkoutservice,2
service_req_total,2020-02-28 08:04:23,checkoutservice,2
service_req_total,2020-02-28 08:04:08,checkoutservice,2
service_req_total,2020-02-28 08:03:53,checkoutservice,2
service_req_total,2020-02-28 08:03:38,checkoutservice,2
service_req_total,2020-02-28 08:03:23,checkoutservice,2
service_req_total,2020-02-28 08:03:08,checkoutservice,2
service_req_total,2020-02-28 08:02:53,checkoutservice,2
service_req_total,2020-02-28 08:02:38,checkoutservice,2
service_req_total,2020-02-28 08:02:23,checkoutservice,2
service_req_total,2020-02-28 08:02:08,checkoutservice,2
service_req_total,2020-02-28 01:33:08,checkoutservice,NaN
service_req_total,2020-02-28 01:32:53,checkoutservice,433
service_req_total,2020-02-28 01:32:38,checkoutservice,433
service_req_total,2020-02-28 01:32:23,checkoutservice,433
service_req_total,2020-02-28 01:32:08,checkoutservice,433
service_req_total,2020-02-28 01:31:53,checkoutservice,433
service_req_total,2020-02-28 01:31:38,checkoutservice,433
service_req_total,2020-02-28 01:31:23,checkoutservice,433
service_req_total,2020-02-28 01:30:38,checkoutservice,433
service_req_total,2020-02-28 01:30:23,checkoutservice,433
service_req_total,2020-02-28 01:30:08,checkoutservice,433
service_req_total,2020-02-28 01:29:53,checkoutservice,433
service_req_total,2020-02-28 01:29:38,checkoutservice,433
service_req_total,2020-02-28 01:29:23,checkoutservice,433
service_req_total,2020-02-28 01:29:08,checkoutservice,433
service_req_total,2020-02-28 01:28:38,checkoutservice,433
service_req_total,2020-02-28 01:28:23,checkoutservice,433
service_req_total,2020-02-28 01:27:38,checkoutservice,291
service_req_total,2020-02-28 01:27:23,checkoutservice,291
service_req_total,2020-02-28 01:27:08,checkoutservice,291
service_req_total,2020-02-28 01:26:53,checkoutservice,291
service_req_total,2020-02-28 01:26:38,checkoutservice,291
service_req_total,2020-02-28 01:26:23,checkoutservice,291
service_req_total,2020-02-28 01:26:08,checkoutservice,291
service_req_total,2020-02-28 01:25:38,checkoutservice,291
service_req_total,2020-02-28 01:25:23,checkoutservice,291
service_req_total,2020-02-28 01:25:08,checkoutservice,291
service_req_total,2020-02-28 01:24:53,checkoutservice,291
service_req_total,2020-02-28 01:24:38,checkoutservice,291
service_req_total,2020-02-28 01:24:23,checkoutservice,291
service_req_total,2020-02-28 01:24:08,checkoutservice,291
