name,ztime,node,value
node_load1,2020-02-28 17:15:55,192.168.227.189,79.46
node_load1,2020-02-28 17:15:40,192.168.227.189,81.16
node_load1,2020-02-28 17:15:10,192.168.227.189,77.22
node_load1,2020-02-28 17:14:55,192.168.227.189,78.05
node_load1,2020-02-28 17:14:40,192.168.227.189,76.36
node_load1,2020-02-28 17:14:25,192.168.227.189,80.85
node_load1,2020-02-28 17:13:55,192.168.227.189,83.1
node_load1,2020-02-28 17:13:40,192.168.227.189,81.51
node_load1,2020-02-28 17:13:25,192.168.227.189,80.87
node_load1,2020-02-28 17:13:10,192.168.227.189,78.97
node_load1,2020-02-28 17:12:10,192.168.227.189,90.81
node_load1,2020-02-28 17:11:40,192.168.227.189,NaN
node_load1,2020-02-28 17:11:25,192.168.227.189,79.65
node_load1,2020-02-28 17:11:10,192.168.227.189,77.91
node_load1,2020-02-28 17:10:55,192.168.227.189,77.68
node_load1,2020-02-28 17:10:40,192.168.227.189,78.95
node_load1,2020-02-28 17:10:10,192.168.227.189,78.55
node_load1,2020-02-28 17:09:55,192.168.227.189,81.86
node_load1,2020-02-28 17:09:40,192.168.227.189,81.95
node_load1,2020-02-28 17:09:10,192.168.227.189,76.63
node_load1,2020-02-28 17:08:55,192.168.227.189,80.94
node_load1,2020-02-28 17:08:40,192.168.227.189,82.26
node_load1,2020-02-28 17:07:55,192.168.227.189,NaN
node_load1,2020-02-28 17:07:40,192.168.227.189,79.33
node_load1,2020-02-28 17:07:25,192.168.227.189,81.66
node_load1,2020-02-28 17:06:55,192.168.227.189,NaN
node_load1,2020-02-28 17:06:25,192.168.227.189,76.55
node_load1,2020-02-28 17:06:10,192.168.227.189,74.74
node_load1,2020-02-28 17:05:55,192.168.227.189,76.11
node_load1,2020-02-28 17:05:40,192.168.227.189,81.1
node_load1,2020-02-28 17:05:25,192.168.227.189,86.51
node_load1,2020-02-28 17:05:10,192.168.227.189,83.33
node_load1,2020-02-28 17:04:55,192.168.227.189,81.87
node_load1,2020-02-28 17:04:25,192.168.227.189,80.4
node_load1,2020-02-28 17:04:10,192.168.227.189,81.33
node_load1,2020-02-28 17:03:55,192.168.227.189,77.57
node_load1,2020-02-28 17:03:40,192.168.227.189,77.17
node_load1,2020-02-28 17:03:25,192.168.227.189,72.18
node_load1,2020-02-28 17:03:10,192.168.227.189,74.71
node_load1,2020-02-28 17:02:55,192.168.227.189,73.06
node_load1,2020-02-28 17:02:40,192.168.227.189,72.64
node_load1,2020-02-28 17:02:25,192.168.227.189,76.45
node_load1,2020-02-28 17:02:10,192.168.227.189,75.53
node_load1,2020-02-28 17:01:40,192.168.227.189,77.7
node_load1,2020-02-28 17:01:25,192.168.227.189,82.22
node_load1,2020-02-28 17:00:55,192.168.227.189,86.5
node_load1,2020-02-28 17:00:40,192.168.227.189,88.27
node_load1,2020-02-28 17:00:25,192.168.227.189,82.83
node_load1,2020-02-28 17:00:10,192.168.227.189,NaN
node_load1,2020-02-28 16:59:55,192.168.227.189,87.82
node_load1,2020-02-28 16:59:40,192.168.227.189,87.14
node_load1,2020-02-28 16:59:25,192.168.227.189,84.23
node_load1,2020-02-28 16:59:10,192.168.227.189,84.95
node_load1,2020-02-28 16:58:55,192.168.227.189,NaN
node_load1,2020-02-28 16:58:40,192.168.227.189,79.6
node_load1,2020-02-28 16:58:25,192.168.227.189,83.04
node_load1,2020-02-28 16:58:10,192.168.227.189,85.25
node_load1,2020-02-28 16:57:55,192.168.227.189,NaN
node_load1,2020-02-28 16:57:40,192.168.227.189,71.82
node_load1,2020-02-28 16:57:10,192.168.227.189,71.24
node_load1,2020-02-28 16:56:55,192.168.227.189,68.38
node_load1,2020-02-28 16:56:25,192.168.227.189,72.3
node_load1,2020-02-28 16:56:10,192.168.227.189,70.32
node_load1,2020-02-28 16:55:55,192.168.227.189,68.36
node_load1,2020-02-28 16:55:40,192.168.227.189,71.45
node_load1,2020-02-28 16:55:25,192.168.227.189,69.62
node_load1,2020-02-28 16:55:10,192.168.227.189,64.26
node_load1,2020-02-28 16:54:55,192.168.227.189,65.03
node_load1,2020-02-28 16:54:40,192.168.227.189,65.56
node_load1,2020-02-28 16:54:25,192.168.227.189,65.78
node_load1,2020-02-28 16:54:10,192.168.227.189,64.97
node_load1,2020-02-28 16:53:55,192.168.227.189,66.92
node_load1,2020-02-28 16:53:40,192.168.227.189,74.6
node_load1,2020-02-28 16:53:25,192.168.227.189,74.34
node_load1,2020-02-28 16:53:10,192.168.227.189,80.08
node_load1,2020-02-28 16:52:55,192.168.227.189,82.54
node_load1,2020-02-28 16:52:40,192.168.227.189,79.85
node_load1,2020-02-28 16:52:25,192.168.227.189,76.8
node_load1,2020-02-28 16:52:10,192.168.227.189,74.48
node_load1,2020-02-28 16:51:55,192.168.227.189,NaN
node_load1,2020-02-28 16:51:40,192.168.227.189,75.15
node_load1,2020-02-28 16:51:25,192.168.227.189,76.29
node_load1,2020-02-28 16:51:10,192.168.227.189,73.63
node_load1,2020-02-28 16:50:55,192.168.227.189,75.14
node_load1,2020-02-28 16:50:25,192.168.227.189,78.51
node_load1,2020-02-28 16:50:10,192.168.227.189,80.74
node_load1,2020-02-28 16:49:55,192.168.227.189,81.68
node_load1,2020-02-28 16:49:40,192.168.227.189,81.73
node_load1,2020-02-28 16:49:25,192.168.227.189,79.32
node_load1,2020-02-28 16:49:10,192.168.227.189,77.57
node_load1,2020-02-28 16:48:55,192.168.227.189,77.2
node_load1,2020-02-28 16:48:40,192.168.227.189,75.92
node_load1,2020-02-28 16:48:25,192.168.227.189,76.45
node_load1,2020-02-28 16:48:10,192.168.227.189,NaN
node_load1,2020-02-28 16:47:55,192.168.227.189,67.13
node_load1,2020-02-28 16:47:40,192.168.227.189,64.61
node_load1,2020-02-28 16:47:25,192.168.227.189,63.13
node_load1,2020-02-28 16:47:10,192.168.227.189,65.06
node_load1,2020-02-28 16:46:55,192.168.227.189,69.49
node_load1,2020-02-28 16:46:40,192.168.227.189,68.29
node_load1,2020-02-28 16:46:25,192.168.227.189,66
node_load1,2020-02-28 16:46:10,192.168.227.189,67.02
node_load1,2020-02-28 16:45:55,192.168.227.189,66.09
node_load1,2020-02-28 16:45:40,192.168.227.189,NaN
node_load1,2020-02-28 16:45:25,192.168.227.189,61.31
node_load1,2020-02-28 16:45:10,192.168.227.189,59.02
node_load1,2020-02-28 16:44:55,192.168.227.189,63.28
node_load1,2020-02-28 16:44:40,192.168.227.189,62.75
node_load1,2020-02-28 16:44:25,192.168.227.189,62.34
node_load1,2020-02-28 16:43:55,192.168.227.189,51.23
node_load1,2020-02-28 16:43:40,192.168.227.189,45.95
node_load1,2020-02-28 16:43:25,192.168.227.189,45.79
node_load1,2020-02-28 16:43:10,192.168.227.189,47.29
node_load1,2020-02-28 16:42:55,192.168.227.189,41.58
node_load1,2020-02-28 16:42:40,192.168.227.189,36.65
node_load1,2020-02-28 16:42:25,192.168.227.189,36.33
node_load1,2020-02-28 16:42:10,192.168.227.189,34.61
node_load1,2020-02-28 16:41:55,192.168.227.189,33.61
node_load1,2020-02-28 16:41:40,192.168.227.189,36.71
node_load1,2020-02-28 16:41:10,192.168.227.189,37.4
node_load1,2020-02-28 16:40:55,192.168.227.189,41.39
node_load1,2020-02-28 16:40:40,192.168.227.189,41.53
node_load1,2020-02-28 16:40:25,192.168.227.189,43.78
node_load1,2020-02-28 16:40:10,192.168.227.189,42.36
node_load1,2020-02-28 16:39:55,192.168.227.189,38.27
node_load1,2020-02-28 16:39:40,192.168.227.189,39.62
node_load1,2020-02-28 16:39:25,192.168.227.189,38.38
node_load1,2020-02-28 16:39:10,192.168.227.189,40.46
node_load1,2020-02-28 16:38:55,192.168.227.189,43.99
node_load1,2020-02-28 16:38:40,192.168.227.189,46.7
node_load1,2020-02-28 16:38:25,192.168.227.189,45.24
node_load1,2020-02-28 16:38:10,192.168.227.189,41.89
node_load1,2020-02-28 16:37:55,192.168.227.189,43.09
node_load1,2020-02-28 16:37:40,192.168.227.189,45.46
node_load1,2020-02-28 16:37:25,192.168.227.189,45.63
node_load1,2020-02-28 16:37:10,192.168.227.189,48.02
node_load1,2020-02-28 16:36:55,192.168.227.189,52.16
node_load1,2020-02-28 16:36:40,192.168.227.189,55.24
node_load1,2020-02-28 16:36:25,192.168.227.189,58.35
node_load1,2020-02-28 16:36:10,192.168.227.189,55.2
node_load1,2020-02-28 16:35:55,192.168.227.189,52.47
node_load1,2020-02-28 16:35:40,192.168.227.189,52.93
node_load1,2020-02-28 16:35:25,192.168.227.189,53.13
node_load1,2020-02-28 16:34:55,192.168.227.189,49.32
node_load1,2020-02-28 16:34:40,192.168.227.189,47.75
node_load1,2020-02-28 16:34:25,192.168.227.189,46.68
node_load1,2020-02-28 16:34:10,192.168.227.189,35.18
node_load1,2020-02-28 16:33:55,192.168.227.189,32.45
node_load1,2020-02-28 16:33:40,192.168.227.189,27.23
node_load1,2020-02-28 16:33:25,192.168.227.189,24.17
node_load1,2020-02-28 16:33:10,192.168.227.189,24.02
node_load1,2020-02-28 16:32:55,192.168.227.189,28.66
node_load1,2020-02-28 16:32:25,192.168.227.189,33.77
node_load1,2020-02-28 16:32:10,192.168.227.189,33.8
node_load1,2020-02-28 16:31:55,192.168.227.189,33.45
node_load1,2020-02-28 16:31:40,192.168.227.189,36.14
node_load1,2020-02-28 16:31:25,192.168.227.189,34.61
node_load1,2020-02-28 16:31:10,192.168.227.189,39.92
node_load1,2020-02-28 16:30:55,192.168.227.189,NaN
node_load1,2020-02-28 16:30:40,192.168.227.189,38.92
node_load1,2020-02-28 16:30:25,192.168.227.189,37.88
node_load1,2020-02-28 16:30:10,192.168.227.189,34.36
node_load1,2020-02-28 16:29:55,192.168.227.189,34.91
node_load1,2020-02-28 16:29:40,192.168.227.189,37.03
node_load1,2020-02-28 16:29:25,192.168.227.189,40.01
node_load1,2020-02-28 16:29:10,192.168.227.189,39.48
node_load1,2020-02-28 16:28:55,192.168.227.189,37.28
node_load1,2020-02-28 16:28:40,192.168.227.189,40.87
node_load1,2020-02-28 16:28:25,192.168.227.189,44.79
node_load1,2020-02-28 16:28:10,192.168.227.189,46.8
node_load1,2020-02-28 16:27:55,192.168.227.189,48.81
node_load1,2020-02-28 16:27:40,192.168.227.189,46.89
node_load1,2020-02-28 16:27:25,192.168.227.189,46.32
node_load1,2020-02-28 16:27:10,192.168.227.189,48.12
node_load1,2020-02-28 16:26:55,192.168.227.189,49.7
node_load1,2020-02-28 16:26:40,192.168.227.189,50.21
node_load1,2020-02-28 16:26:25,192.168.227.189,43.52
node_load1,2020-02-28 16:26:10,192.168.227.189,42.92
node_load1,2020-02-28 16:25:55,192.168.227.189,38.11
node_load1,2020-02-28 16:25:40,192.168.227.189,41.48
node_load1,2020-02-28 16:25:25,192.168.227.189,42.01
node_load1,2020-02-28 16:25:10,192.168.227.189,44.14
node_load1,2020-02-28 16:24:55,192.168.227.189,46.39
node_load1,2020-02-28 16:24:25,192.168.227.189,49.2
node_load1,2020-02-28 16:24:10,192.168.227.189,45.76
node_load1,2020-02-28 16:23:55,192.168.227.189,44.65
node_load1,2020-02-28 16:23:40,192.168.227.189,39.73
node_load1,2020-02-28 16:23:25,192.168.227.189,42.84
node_load1,2020-02-28 16:23:10,192.168.227.189,42.66
node_load1,2020-02-28 16:22:55,192.168.227.189,38.48
node_load1,2020-02-28 16:22:40,192.168.227.189,32.72
node_load1,2020-02-28 16:22:25,192.168.227.189,34.12
node_load1,2020-02-28 16:21:55,192.168.227.189,35.36
node_load1,2020-02-28 16:21:40,192.168.227.189,41.1
node_load1,2020-02-28 16:21:25,192.168.227.189,47.67
node_load1,2020-02-28 16:21:10,192.168.227.189,50.83
node_load1,2020-02-28 16:20:55,192.168.227.189,47.71
node_load1,2020-02-28 16:20:40,192.168.227.189,48.71
node_load1,2020-02-28 16:20:25,192.168.227.189,52.35
node_load1,2020-02-28 16:20:10,192.168.227.189,53.08
node_load1,2020-02-28 16:19:55,192.168.227.189,48.89
node_load1,2020-02-28 16:19:40,192.168.227.189,49.67
node_load1,2020-02-28 16:19:25,192.168.227.189,50.97
node_load1,2020-02-28 16:19:10,192.168.227.189,49.88
node_load1,2020-02-28 16:18:55,192.168.227.189,47.47
node_load1,2020-02-28 16:18:40,192.168.227.189,47.01
node_load1,2020-02-28 16:18:10,192.168.227.189,41.26
node_load1,2020-02-28 16:17:55,192.168.227.189,42.48
node_load1,2020-02-28 16:17:40,192.168.227.189,41.67
node_load1,2020-02-28 16:17:10,192.168.227.189,39.24
node_load1,2020-02-28 16:16:40,192.168.227.189,37.46
node_load1,2020-02-28 16:16:25,192.168.227.189,37.25
node_load1,2020-02-28 16:16:10,192.168.227.189,37.77
node_load1,2020-02-28 16:15:55,192.168.227.189,39.15
node_load1,2020-02-28 16:15:40,192.168.227.189,45.52
node_load1,2020-02-28 16:15:25,192.168.227.189,44.59
node_load1,2020-02-28 16:15:10,192.168.227.189,44.49
node_load1,2020-02-28 16:14:55,192.168.227.189,42.84
node_load1,2020-02-28 16:14:40,192.168.227.189,46.48
node_load1,2020-02-28 16:14:25,192.168.227.189,49.5
node_load1,2020-02-28 16:14:10,192.168.227.189,48.57
node_load1,2020-02-28 16:13:55,192.168.227.189,49.8
node_load1,2020-02-28 16:13:40,192.168.227.189,56.28
node_load1,2020-02-28 16:13:25,192.168.227.189,60.27
node_load1,2020-02-28 16:13:10,192.168.227.189,57.69
node_load1,2020-02-28 16:12:55,192.168.227.189,53.89
node_load1,2020-02-28 16:12:40,192.168.227.189,NaN
node_load1,2020-02-28 16:12:10,192.168.227.189,45.26
node_load1,2020-02-28 16:11:40,192.168.227.189,48.8
node_load1,2020-02-28 16:11:25,192.168.227.189,54.27
node_load1,2020-02-28 16:11:10,192.168.227.189,64.28
node_load1,2020-02-28 16:10:55,192.168.227.189,72.82
node_load1,2020-02-28 16:10:25,192.168.227.189,78.76
node_load1,2020-02-28 16:10:10,192.168.227.189,78.33
node_load1,2020-02-28 16:09:55,192.168.227.189,NaN
node_load1,2020-02-28 16:09:40,192.168.227.189,73.65
node_load1,2020-02-28 16:09:25,192.168.227.189,73.28
node_load1,2020-02-28 16:09:10,192.168.227.189,75.26
node_load1,2020-02-28 16:08:55,192.168.227.189,NaN
node_load1,2020-02-28 16:08:40,192.168.227.189,60.02
node_load1,2020-02-28 16:08:10,192.168.227.189,55.31
node_load1,2020-02-28 16:07:55,192.168.227.189,61.87
node_load1,2020-02-28 16:07:40,192.168.227.189,66.96
node_load1,2020-02-28 16:07:25,192.168.227.189,71.55
node_load1,2020-02-28 16:07:10,192.168.227.189,71.63
node_load1,2020-02-28 16:06:55,192.168.227.189,71.46
node_load1,2020-02-28 16:06:40,192.168.227.189,72.76
node_load1,2020-02-28 16:05:40,192.168.227.189,NaN
node_load1,2020-02-28 16:05:25,192.168.227.189,73.34
node_load1,2020-02-28 16:04:55,192.168.227.189,NaN
node_load1,2020-02-28 16:04:40,192.168.227.189,69.93
node_load1,2020-02-28 16:04:25,192.168.227.189,71.14
node_load1,2020-02-28 16:02:55,192.168.227.189,NaN
node_load1,2020-02-28 16:02:40,192.168.227.189,79.05
node_load1,2020-02-28 16:01:10,192.168.227.189,NaN
node_load1,2020-02-28 16:00:55,192.168.227.189,69.72
node_load1,2020-02-28 16:00:40,192.168.227.189,70.86
node_load1,2020-02-28 16:00:25,192.168.227.189,72.93
node_load1,2020-02-28 16:00:10,192.168.227.189,78.91
node_load1,2020-02-28 15:59:55,192.168.227.189,70.2
node_load1,2020-02-28 15:59:40,192.168.227.189,74.96
node_load1,2020-02-28 15:59:25,192.168.227.189,73.81
node_load1,2020-02-28 15:59:10,192.168.227.189,76.66
node_load1,2020-02-28 15:58:55,192.168.227.189,NaN
node_load1,2020-02-28 15:58:25,192.168.227.189,NaN
node_load1,2020-02-28 15:58:10,192.168.227.189,74.29
node_load1,2020-02-28 15:57:55,192.168.227.189,73.51
node_load1,2020-02-28 15:57:40,192.168.227.189,72.29
node_load1,2020-02-28 15:57:25,192.168.227.189,NaN
node_load1,2020-02-28 15:56:55,192.168.227.189,74.64
node_load1,2020-02-28 15:55:55,192.168.227.189,NaN
node_load1,2020-02-28 15:55:40,192.168.227.189,78.96
node_load1,2020-02-28 15:55:25,192.168.227.189,75.15
node_load1,2020-02-28 15:55:10,192.168.227.189,77.17
node_load1,2020-02-28 15:54:55,192.168.227.189,NaN
node_load1,2020-02-28 15:54:40,192.168.227.189,71.62
node_load1,2020-02-28 15:54:25,192.168.227.189,71.58
node_load1,2020-02-28 15:54:10,192.168.227.189,68.6
node_load1,2020-02-28 15:53:55,192.168.227.189,71.45
node_load1,2020-02-28 15:53:40,192.168.227.189,73.92
node_load1,2020-02-28 15:53:25,192.168.227.189,77.4
node_load1,2020-02-28 15:53:10,192.168.227.189,88.38
node_load1,2020-02-28 15:52:55,192.168.227.189,88.47
node_load1,2020-02-28 15:52:25,192.168.227.189,NaN
node_load1,2020-02-28 15:52:10,192.168.227.189,80.17
node_load1,2020-02-28 15:51:25,192.168.227.189,72.01
node_load1,2020-02-28 15:51:10,192.168.227.189,70.73
node_load1,2020-02-28 15:49:10,192.168.227.189,NaN
node_load1,2020-02-28 15:48:55,192.168.227.189,58.23
node_load1,2020-02-28 15:48:40,192.168.227.189,66.44
node_load1,2020-02-28 15:48:10,192.168.227.189,71.26
node_load1,2020-02-28 15:47:40,192.168.227.189,79.45
node_load1,2020-02-28 15:47:25,192.168.227.189,84.51
node_load1,2020-02-28 15:47:10,192.168.227.189,88.46
node_load1,2020-02-28 15:44:25,192.168.227.189,NaN
node_load1,2020-02-28 15:44:10,192.168.227.189,82.62
node_load1,2020-02-28 15:43:55,192.168.227.189,84.39
node_load1,2020-02-28 15:43:40,192.168.227.189,90.31
node_load1,2020-02-28 15:39:40,192.168.227.189,NaN
node_load1,2020-02-28 15:39:25,192.168.227.189,100.25
node_load1,2020-02-28 15:39:10,192.168.227.189,103.58
node_load1,2020-02-28 15:33:25,192.168.227.189,NaN
node_load1,2020-02-28 15:33:10,192.168.227.189,90
node_load1,2020-02-28 15:32:55,192.168.227.189,NaN
node_load1,2020-02-28 15:32:40,192.168.227.189,79.56
node_load1,2020-02-28 15:32:25,192.168.227.189,78.2
node_load1,2020-02-28 15:31:55,192.168.227.189,NaN
node_load1,2020-02-28 15:31:10,192.168.227.189,78.77
node_load1,2020-02-28 15:30:55,192.168.227.189,76.57
node_load1,2020-02-28 15:30:40,192.168.227.189,79.4
node_load1,2020-02-28 15:30:25,192.168.227.189,80.52
node_load1,2020-02-28 15:20:40,192.168.227.189,90.55
node_load1,2020-02-28 15:18:25,192.168.227.189,NaN
node_load1,2020-02-28 15:18:10,192.168.227.189,94.23
node_load1,2020-02-28 15:04:55,192.168.227.189,86.22
node_load1,2020-02-28 15:00:55,192.168.227.189,99.9
node_load1,2020-02-28 14:54:25,192.168.227.189,95.18
node_load1,2020-02-28 14:54:10,192.168.227.189,92.88
node_load1,2020-02-28 14:53:55,192.168.227.189,85.48
node_load1,2020-02-28 14:53:40,192.168.227.189,NaN
node_load1,2020-02-28 14:53:25,192.168.227.189,78.27
node_load1,2020-02-28 14:52:25,192.168.227.189,90.89
node_load1,2020-02-28 14:51:25,192.168.227.189,NaN
node_load1,2020-02-28 14:50:40,192.168.227.189,NaN
node_load1,2020-02-28 14:50:25,192.168.227.189,93.43
node_load1,2020-02-28 14:50:10,192.168.227.189,NaN
node_load1,2020-02-28 14:49:55,192.168.227.189,99.95
node_load1,2020-02-28 14:49:40,192.168.227.189,98.61
node_load1,2020-02-28 14:49:25,192.168.227.189,98.91
node_load1,2020-02-28 14:49:10,192.168.227.189,97.6
node_load1,2020-02-28 14:48:40,192.168.227.189,85.12
node_load1,2020-02-28 14:48:25,192.168.227.189,79.78
node_load1,2020-02-28 14:47:25,192.168.227.189,NaN
node_load1,2020-02-28 14:47:10,192.168.227.189,92.92
node_load1,2020-02-28 14:45:55,192.168.227.189,85.99
node_load1,2020-02-28 14:45:40,192.168.227.189,88.25
node_load1,2020-02-28 14:45:10,192.168.227.189,NaN
node_load1,2020-02-28 14:44:55,192.168.227.189,85.84
node_load1,2020-02-28 14:44:40,192.168.227.189,87.76
node_load1,2020-02-28 14:44:25,192.168.227.189,86.5
node_load1,2020-02-28 14:44:10,192.168.227.189,90.37
node_load1,2020-02-28 14:43:55,192.168.227.189,91.78
node_load1,2020-02-28 14:43:40,192.168.227.189,NaN
node_load1,2020-02-28 14:43:25,192.168.227.189,94.44
node_load1,2020-02-28 14:39:25,192.168.227.189,NaN
node_load1,2020-02-28 14:39:10,192.168.227.189,77.67
node_load1,2020-02-28 14:38:40,192.168.227.189,77.58
node_load1,2020-02-28 14:38:10,192.168.227.189,NaN
node_load1,2020-02-28 14:37:55,192.168.227.189,79.46
node_load1,2020-02-28 14:37:25,192.168.227.189,NaN
node_load1,2020-02-28 14:37:10,192.168.227.189,73.46
node_load1,2020-02-28 14:36:40,192.168.227.189,NaN
node_load1,2020-02-28 14:35:55,192.168.227.189,69.58
node_load1,2020-02-28 14:35:40,192.168.227.189,76.14
node_load1,2020-02-28 14:35:25,192.168.227.189,73.1
node_load1,2020-02-28 14:35:10,192.168.227.189,74.6
node_load1,2020-02-28 14:34:55,192.168.227.189,72.81
node_load1,2020-02-28 14:34:40,192.168.227.189,70.51
node_load1,2020-02-28 14:34:25,192.168.227.189,73.37
node_load1,2020-02-28 14:34:10,192.168.227.189,77.98
node_load1,2020-02-28 14:33:40,192.168.227.189,74.13
node_load1,2020-02-28 14:33:25,192.168.227.189,75.52
node_load1,2020-02-28 14:33:10,192.168.227.189,74.82
node_load1,2020-02-28 14:32:55,192.168.227.189,72.84
node_load1,2020-02-28 14:32:40,192.168.227.189,73.76
node_load1,2020-02-28 14:32:25,192.168.227.189,78.85
node_load1,2020-02-28 14:32:10,192.168.227.189,78.27
node_load1,2020-02-28 14:31:55,192.168.227.189,76.76
node_load1,2020-02-28 14:30:55,192.168.227.189,NaN
node_load1,2020-02-28 14:30:40,192.168.227.189,82.38
node_load1,2020-02-28 14:30:10,192.168.227.189,79.02
node_load1,2020-02-28 14:29:25,192.168.227.189,NaN
node_load1,2020-02-28 14:28:55,192.168.227.189,NaN
node_load1,2020-02-28 14:28:40,192.168.227.189,69.81
node_load1,2020-02-28 14:28:25,192.168.227.189,68.75
node_load1,2020-02-28 14:28:10,192.168.227.189,76.34
node_load1,2020-02-28 14:27:55,192.168.227.189,82.06
node_load1,2020-02-28 14:27:40,192.168.227.189,85.7
node_load1,2020-02-28 14:27:25,192.168.227.189,90.55
node_load1,2020-02-28 14:26:40,192.168.227.189,NaN
node_load1,2020-02-28 14:26:25,192.168.227.189,82.3
node_load1,2020-02-28 14:26:10,192.168.227.189,81.64
node_load1,2020-02-28 14:21:25,192.168.227.189,NaN
node_load1,2020-02-28 14:21:10,192.168.227.189,83.83
node_load1,2020-02-28 14:20:40,192.168.227.189,79.93
node_load1,2020-02-28 14:20:25,192.168.227.189,72.65
node_load1,2020-02-28 14:20:10,192.168.227.189,77.1
node_load1,2020-02-28 14:19:55,192.168.227.189,79.55
node_load1,2020-02-28 14:19:40,192.168.227.189,80.68
node_load1,2020-02-28 14:19:25,192.168.227.189,81.86
node_load1,2020-02-28 14:19:10,192.168.227.189,81.45
node_load1,2020-02-28 14:18:55,192.168.227.189,NaN
node_load1,2020-02-28 14:18:40,192.168.227.189,77.79
node_load1,2020-02-28 14:18:25,192.168.227.189,76.91
node_load1,2020-02-28 14:18:10,192.168.227.189,NaN
node_load1,2020-02-28 14:17:55,192.168.227.189,76.42
node_load1,2020-02-28 14:17:40,192.168.227.189,80.86
node_load1,2020-02-28 14:17:25,192.168.227.189,81.15
node_load1,2020-02-28 14:17:10,192.168.227.189,90.51
node_load1,2020-02-28 14:12:10,192.168.227.189,NaN
node_load1,2020-02-28 14:11:55,192.168.227.189,82.11
node_load1,2020-02-28 14:08:40,192.168.227.189,NaN
node_load1,2020-02-28 14:08:25,192.168.227.189,81.08
node_load1,2020-02-28 14:07:40,192.168.227.189,80.87
node_load1,2020-02-28 14:07:25,192.168.227.189,83.32
node_load1,2020-02-28 14:07:10,192.168.227.189,85.23
node_load1,2020-02-28 14:06:55,192.168.227.189,81.88
node_load1,2020-02-28 14:06:25,192.168.227.189,76.63
node_load1,2020-02-28 14:06:10,192.168.227.189,NaN
node_load1,2020-02-28 14:05:55,192.168.227.189,78.45
node_load1,2020-02-28 14:05:25,192.168.227.189,77.92
node_load1,2020-02-28 14:05:10,192.168.227.189,84.92
node_load1,2020-02-28 14:04:55,192.168.227.189,91.56
node_load1,2020-02-28 14:01:55,192.168.227.189,NaN
node_load1,2020-02-28 14:01:40,192.168.227.189,76.29
node_load1,2020-02-28 14:00:10,192.168.227.189,82.03
node_load1,2020-02-28 13:59:55,192.168.227.189,NaN
node_load1,2020-02-28 13:59:40,192.168.227.189,83.97
node_load1,2020-02-28 13:59:25,192.168.227.189,78.04
node_load1,2020-02-28 13:58:40,192.168.227.189,NaN
node_load1,2020-02-28 13:58:25,192.168.227.189,82.48
node_load1,2020-02-28 13:58:10,192.168.227.189,82.42
node_load1,2020-02-28 13:57:55,192.168.227.189,81.65
node_load1,2020-02-28 13:57:40,192.168.227.189,83.45
node_load1,2020-02-28 13:57:25,192.168.227.189,86.67
node_load1,2020-02-28 13:57:10,192.168.227.189,85.41
node_load1,2020-02-28 13:56:55,192.168.227.189,NaN
node_load1,2020-02-28 13:56:40,192.168.227.189,94.03
node_load1,2020-02-28 13:53:40,192.168.227.189,NaN
node_load1,2020-02-28 13:53:25,192.168.227.189,84.5
node_load1,2020-02-28 13:51:40,192.168.227.189,NaN
node_load1,2020-02-28 13:51:25,192.168.227.189,91.49
node_load1,2020-02-28 13:49:55,192.168.227.189,NaN
node_load1,2020-02-28 13:49:40,192.168.227.189,64.24
node_load1,2020-02-28 13:49:25,192.168.227.189,63.43
node_load1,2020-02-28 13:49:10,192.168.227.189,66.11
node_load1,2020-02-28 13:48:55,192.168.227.189,61.18
node_load1,2020-02-28 13:48:40,192.168.227.189,66.89
node_load1,2020-02-28 13:48:25,192.168.227.189,70.95
node_load1,2020-02-28 13:47:55,192.168.227.189,69.15
node_load1,2020-02-28 13:47:40,192.168.227.189,71.1
node_load1,2020-02-28 13:47:25,192.168.227.189,72.46
node_load1,2020-02-28 13:47:10,192.168.227.189,79.52
node_load1,2020-02-28 13:46:55,192.168.227.189,84.12
node_load1,2020-02-28 13:46:25,192.168.227.189,87.47
node_load1,2020-02-28 13:46:10,192.168.227.189,88.53
node_load1,2020-02-28 13:45:40,192.168.227.189,NaN
node_load1,2020-02-28 13:45:25,192.168.227.189,84.74
node_load1,2020-02-28 13:44:25,192.168.227.189,NaN
node_load1,2020-02-28 13:44:10,192.168.227.189,81.54
node_load1,2020-02-28 13:43:55,192.168.227.189,80.6
node_load1,2020-02-28 13:43:40,192.168.227.189,NaN
node_load1,2020-02-28 13:43:25,192.168.227.189,81.52
node_load1,2020-02-28 13:43:10,192.168.227.189,84.76
node_load1,2020-02-28 13:42:25,192.168.227.189,NaN
node_load1,2020-02-28 13:42:10,192.168.227.189,83.3
node_load1,2020-02-28 13:41:55,192.168.227.189,NaN
node_load1,2020-02-28 13:41:25,192.168.227.189,76.47
node_load1,2020-02-28 13:40:55,192.168.227.189,67.99
node_load1,2020-02-28 13:40:25,192.168.227.189,66.71
node_load1,2020-02-28 13:40:10,192.168.227.189,NaN
node_load1,2020-02-28 13:39:55,192.168.227.189,63.21
node_load1,2020-02-28 13:39:40,192.168.227.189,66.43
node_load1,2020-02-28 13:39:25,192.168.227.189,65.19
node_load1,2020-02-28 13:38:55,192.168.227.189,59.23
node_load1,2020-02-28 13:38:40,192.168.227.189,59.05
