date,value,metric
2020-02-27 22:52:39,705470669.5,service_net_usage
2020-02-27 22:52:40,705470669.5,service_net_usage
2020-02-27 22:52:41,813614559.0,service_net_usage
2020-02-27 22:52:42,813614559.0,service_net_usage
2020-02-27 22:52:43,765739502.5,service_net_usage
2020-02-27 22:52:44,662172484.5,service_net_usage
2020-02-27 22:52:45,563368968.5,service_net_usage
2020-02-27 22:52:46,578629002.5,service_net_usage
2020-02-27 22:52:47,536092830.0,service_net_usage
2020-02-27 22:52:48,567066084.0,service_net_usage
2020-02-27 22:52:49,548006878.8333333,service_net_usage
2020-02-27 22:52:50,548006878.8333333,service_net_usage
2020-02-27 22:52:51,586205969.8333333,service_net_usage
2020-02-27 22:52:52,473161127.8333333,service_net_usage
2020-02-27 22:52:53,473161127.8333333,service_net_usage
2020-02-27 22:52:54,480633433.5,service_net_usage
2020-02-27 22:52:55,547705308.0,service_net_usage
2020-02-27 22:52:56,547705308.0,service_net_usage
2020-02-27 22:52:57,562971522.0,service_net_usage
2020-02-27 22:52:58,587048447.0,service_net_usage
2020-02-27 22:52:59,587048447.0,service_net_usage
2020-02-27 22:53:00,712117259.6666666,service_net_usage
2020-02-27 22:53:01,623345324.6666666,service_net_usage
2020-02-27 22:53:02,623345324.6666666,service_net_usage
2020-02-27 22:53:03,654348406.1666666,service_net_usage
2020-02-27 22:53:04,726942080.5,service_net_usage
2020-02-27 22:53:05,875728290.0,service_net_usage
2020-02-27 22:53:06,679829712.6666667,service_net_usage
2020-02-27 22:53:07,710549028.1666667,service_net_usage
2020-02-27 22:53:08,686472270.1666667,service_net_usage
2020-02-27 22:53:09,612082438.6666667,service_net_usage
2020-02-27 22:53:10,612082438.6666667,service_net_usage
2020-02-27 22:53:11,716157676.1666667,service_net_usage
2020-02-27 22:53:12,669356862.1666667,service_net_usage
2020-02-27 22:53:13,669356862.1666667,service_net_usage
2020-02-27 22:53:14,593876535.1666667,service_net_usage
2020-02-27 22:53:15,593876535.1666667,service_net_usage
2020-02-27 22:53:16,596169565.0,service_net_usage
2020-02-27 22:53:17,580924658.0,service_net_usage
2020-02-27 22:53:18,675180619.0,service_net_usage
2020-02-27 22:53:19,691764571.5,service_net_usage
2020-02-27 22:53:20,683159762.0,service_net_usage
2020-02-27 22:53:21,707421835.5,service_net_usage
2020-02-27 22:53:22,508411734.0,service_net_usage
2020-02-27 22:53:23,523789167.5,service_net_usage
2020-02-27 22:53:24,523789167.5,service_net_usage
2020-02-27 22:53:25,523789167.5,service_net_usage
2020-02-27 22:53:26,523789167.5,service_net_usage
2020-02-27 22:53:27,523789167.5,service_net_usage
2020-02-27 22:53:28,523789167.5,service_net_usage
2020-02-27 22:53:29,546764680.5,service_net_usage
